BEGIN_DAY,MARKET_TYPE,STOCK_ID_NM,INDUSTRY_TYPE,STOCK_ID
2019/02/21,上市,06374P　南亞科國泰8A售01,,06374P
2019/02/22,上市,06375P　大立光群益88售06,,06375P
2019/02/22,上市,06376P　臺股指群益88售08,,06376P
2019/02/22,上市,06377P　臺股指群益88售09,,06377P
2019/02/22,上市,06378P　臺股指群益88售10,,06378P
2019/02/22,上市,06379P　臺股指群益88售11,,06379P
2019/02/22,上市,06380P　臺股指群益88售12,,06380P
2019/02/22,上市,06381P　臺股指群益88售13,,06381P
2019/02/22,上市,06382P　臺股指群益88售14,,06382P
2019/02/22,上市,06383P　臺股指群益88售15,,06383P
2019/02/22,上市,06384P　電子類群益88售02,,06384P
2019/02/22,上市,06385P　金融類群益88售02,,06385P
2019/02/22,上市,06386P　儒鴻元大88售01,,06386P
2019/02/22,上市,06387P　台積電元大88售12,,06387P
2019/02/22,上市,06388P　台積電元大88售13,,06388P
2019/02/22,上市,06389P　台積電元大88售14,,06389P
2019/02/22,上市,06390P　大立光元大88售13,,06390P
2019/02/22,上市,06391P　大立光元大88售14,,06391P
2019/02/22,上市,06392P　台郡元大89售03,,06392P
2019/02/22,上市,06393P　臺股指元大88售04,,06393P
2019/02/22,上市,06394P　臺股指元大88售05,,06394P
2019/02/22,上市,06395P　臺股指元大88售06,,06395P
2019/02/22,上市,06396P　臺股指元大88售07,,06396P
2019/02/22,上市,06397P　臺股指元大88售08,,06397P
2019/02/22,上市,06398P　臺股指元大88售09,,06398P
2019/02/22,上市,06399P　臺股指兆豐88售02,,06399P
2019/02/22,上市,06400P　臺股指兆豐88售03,,06400P
2019/02/22,上市,06401P　台積電國泰8A售02,,06401P
2019/02/22,上市,06402P　華新科國泰8A售04,,06402P
2019/02/22,上市,06403P　臺股指永昌88售03,,06403P
2019/02/22,上市,06404P　臺股指永昌88售04,,06404P
2019/02/22,上市,06405P　聯發科富邦8A售01,,06405P
2019/02/22,上市,06406P　台灣50凱基8B售04,,06406P
2019/02/22,上市,06407P　臺股指凱基88售08,,06407P
2019/02/22,上市,06408P　臺股指凱基88售09,,06408P
2019/02/22,上市,06409P　臺股指凱基88售10,,06409P
2019/02/22,上市,06410P　臺股指凱基88售11,,06410P
2019/02/22,上市,06411P　臺股指凱基88售12,,06411P
2019/02/22,上市,06412P　儒鴻統一88售01,,06412P
2019/02/22,上市,06413P　力山元富88售01,,06413P
2019/02/22,上市,06414P　亞德客元富88售02,,06414P
2019/02/22,上市,06415P　大成鋼元富88售02,,06415P
2019/02/22,上市,06416P　華邦電元富88售02,,06416P
2019/02/22,上市,06417P　致茂元富88售02,,06417P
2019/02/22,上市,06418P　燿華元富88售02,,06418P
2019/02/22,上市,06419P　可成元富88售02,,06419P
2019/02/22,上市,06420P　達運元富88售02,,06420P
2019/02/22,上市,06421P　臺股指元富88售04,,06421P
2019/02/22,上市,06422P　臺股指元富88售05,,06422P
2019/02/25,上市,06423P　臺股指中信89售06,,06423P
2019/02/25,上市,06424P　滬深2X群益88售05,,06424P
2019/02/25,上市,06425P　儒鴻群益88售03,,06425P
2019/02/25,上市,06426P　台積電群益88售09,,06426P
2019/02/25,上市,06427P　強茂群益88售01,,06427P
2019/02/25,上市,06428P　智易群益88售07,,06428P
2019/02/25,上市,06429P　健策群益88售02,,06429P
2019/02/25,上市,06430P　鎧勝群益88售01,,06430P
2019/02/25,上市,06431P　玉晶光永豐88售03,,06431P
2019/02/25,上市,06432P　智易永豐88售02,,06432P
2019/02/25,上市,06433P　滬深2X元大88售13,,06433P
2019/02/25,上市,06434P　滬深2X元大88售14,,06434P
2019/02/25,上市,06435P　滬深2X元大88售15,,06435P
2019/02/25,上市,06436P　上銀元大88售06,,06436P
2019/02/25,上市,06437P　嘉聯益元大88售04,,06437P
2019/02/25,上市,06438P　臺股指元大88售11,,06438P
2019/02/25,上市,06439P　鴻海元富88售02,,06439P
2019/02/25,上市,06440P　鎧勝元富88售01,,06440P
2019/02/25,上市,06441P　台灣50富邦88售01,,06441P
2019/02/26,上市,06442P　台灣50群益92售01,,06442P
2019/02/26,上市,06443P　台積電群益88售11,,06443P
2019/02/26,上市,06444P　瑞昱群益88售02,,06444P
2019/02/26,上市,06445P　鎧勝群益88售02,,06445P
2019/02/26,上市,06446P　FBVIX中信89售02,,06446P
2019/02/26,上市,06447P　台積電中信88售06,,06447P
2019/02/26,上市,06448P　臺股指中信89售07,,06448P
2019/02/26,上市,06449P　康普永豐88售02,,06449P
2019/02/26,上市,06450P　台郡永豐88售03,,06450P
2019/02/26,上市,06451P　臺股指永豐88售01,,06451P
2019/02/26,上市,06452P　華通元大88售03,,06452P
2019/02/26,上市,06453P　台積電元大88售17,,06453P
2019/02/26,上市,06454P　台積電元大88售18,,06454P
2019/02/26,上市,06455P　台積電元大88售19,,06455P
2019/02/26,上市,06456P　台積電元大88售20,,06456P
2019/02/26,上市,06457P　宏達電元大88售07,,06457P
2019/02/26,上市,06458P　大立光元大88售15,,06458P
2019/02/26,上市,06459P　創意元大88售07,,06459P
2019/02/26,上市,06460P　貿聯元大88售07,,06460P
2019/02/26,上市,06461P　日月光元大88售01,,06461P
2019/02/26,上市,06462P　達方元大88售01,,06462P
2019/02/26,上市,06463P　滬深2X凱基88售12,,06463P
2019/02/26,上市,06464P　滬深2X凱基88售13,,06464P
2019/02/26,上市,06465P　滬深2X凱基88售14,,06465P
2019/02/26,上市,06466P　上銀凱基88售02,,06466P
2019/02/26,上市,06467P　台積電凱基88售04,,06467P
2019/02/26,上市,06468P　台積電凱基88售05,,06468P
2019/02/26,上市,06469P　台積電凱基88售06,,06469P
2019/02/26,上市,06470P　鴻海永昌88售02,,06470P
2019/02/26,上市,06471P　大立光統一89售05,,06471P
2019/02/26,上市,06472P　儒鴻元富88售02,,06472P
2019/02/26,上市,06473P　中纖元富88售01,,06473P
2019/02/26,上市,06474P　中鋼元富88售01,,06474P
2019/02/26,上市,06475P　仁寶元富88售01,,06475P
2019/02/26,上市,06476P　英業達元富88售01,,06476P
2019/02/26,上市,06477P　聯發科元富88售01,,06477P
2019/02/27,上市,06478P　台積電中信8C售01,,06478P
2019/02/27,上市,06479P　聯發科中信89售03,,06479P
2019/02/27,上市,06480P　聯詠中信8C售01,,06480P
2019/02/27,上市,06481P　臻鼎中信88售02,,06481P
2019/02/27,上市,06482P　滬深2X群益88售07,,06482P
2019/02/27,上市,06483P　FBVIX群益88售02,,06483P
2019/02/27,上市,06484P　鴻海群益88售09,,06484P
2019/02/27,上市,06485P　技嘉群益88售01,,06485P
2019/02/27,上市,06486P　台郡群益8A售01,,06486P
2019/02/27,上市,06487P　滬深2X元大88售17,,06487P
2019/02/27,上市,06488P　致茂元大88售04,,06488P
2019/02/27,上市,06489P　台勝科元大88售02,,06489P
2019/02/27,上市,06490P　鎧勝元大88售01,,06490P
2019/02/27,上市,06491P　樺漢元大88售06,,06491P
2019/02/27,上市,06492P　台積電統一88售11,,06492P
2019/02/27,上市,06493P　滬深2X元富88售05,,06493P
2019/02/27,上市,06494P　京元電凱基88售02,,06494P
2019/02/27,上市,06495P　創意凱基88售02,,06495P
2019/02/27,上市,06496P　滬深2X永豐88售05,,06496P
2019/02/27,上市,06497P　揚明光永豐88售03,,06497P
2019/02/27,上市,06498P　嘉聯益永豐88售03,,06498P
2019/02/27,上市,06499P　上銀國票89售02,,06499P
2019/02/27,上市,06500P　智易國票89售01,,06500P
2019/03/04,上市,06501P　滬深2X群益89售03,,06501P
2019/03/04,上市,06502P　台積電統一89售08,,06502P
2019/03/04,上市,06503P　京鼎元富89售02,,06503P
2019/03/04,上市,06504P　GIS元富89售01,,06504P
2019/03/04,上市,06505P　國巨國票89售02,,06505P
2019/03/04,上市,06506P　上銀元大89售04,,06506P
2019/03/04,上市,06507P　南亞科元大89售01,,06507P
2019/03/04,上市,06508P　美律元大89售02,,06508P
2019/03/04,上市,06509P　聯發科元大89售02,,06509P
2019/03/04,上市,06510P　聯發科元大89售03,,06510P
2019/03/04,上市,06511P　嘉晶元大8B售01,,06511P
2019/03/04,上市,06512P　大立光凱基89售04,,06512P
2019/03/04,上市,06513P　大立光凱基89售05,,06513P
2019/03/04,上市,06514P　滬深2X富邦89售04,,06514P
2019/03/05,上市,06515P　聯發科國票89售01,,06515P
2019/03/05,上市,06516P　GIS國票89售02,,06516P
2019/03/05,上市,06517P　滬深2X元大89售01,,06517P
2019/03/05,上市,06518P　滬深2X元大89售02,,06518P
2019/03/05,上市,06519P　滬深2X元大89售04,,06519P
2019/03/05,上市,06520P　儒鴻元大89售01,,06520P
2019/03/05,上市,06521P　台積電元大89售01,,06521P
2019/03/05,上市,06522P　大同元大89售01,,06522P
2019/03/05,上市,06523P　大同元大89售02,,06523P
2019/03/05,上市,06524P　大立光元大89售05,,06524P
2019/03/05,上市,06525P　大立光元大89售06,,06525P
2019/03/05,上市,06526P　矽格元大89售01,,06526P
2019/03/05,上市,06527P　易華電元大89售02,,06527P
2019/03/05,上市,06528P　臺股指元大8A售03,,06528P
2019/03/05,上市,06529P　臺股指元大8A售04,,06529P
2019/03/05,上市,06530P　臺股指元大8A售05,,06530P
2019/03/05,上市,06531P　臺股指元大8A售06,,06531P
2019/03/05,上市,06532P　滬深2X凱基89售03,,06532P
2019/03/05,上市,06533P　上銀凱基89售02,,06533P
2019/03/05,上市,06534P　智邦凱基89售03,,06534P
2019/03/05,上市,06535P　南亞科凱基89售01,,06535P
2019/03/05,上市,06536P　晶電凱基89售01,,06536P
2019/03/05,上市,06537P　聯發科凱基89售05,,06537P
2019/03/05,上市,06538P　宏達電凱基89售02,,06538P
2019/03/05,上市,06539P　臻鼎凱基89售02,,06539P
2019/03/05,上市,06540P　瑞儀凱基89售02,,06540P
2019/03/05,上市,06541P　滬深2X統一89售03,,06541P
2019/03/05,上市,06542P　大立光統一89售08,,06542P
2019/03/05,上市,06543P　台勝科統一89售03,,06543P
2019/03/05,上市,06544P　聯發科元富89售01,,06544P
2019/03/05,上市,06545P　康友元富89售02,,06545P
2019/03/05,上市,06546P　康友元富89售04,,06546P
2019/03/06,上市,06547P　儒鴻國票89售01,,06547P
2019/03/06,上市,06548P　美律國票89售03,,06548P
2019/03/06,上市,06549P　華新科國票89售03,,06549P
2019/03/06,上市,06550P　大立光中信89售04,,06550P
2019/03/06,上市,06551P　日月光中信89售01,,06551P
2019/03/06,上市,06552P　樺漢中信89售02,,06552P
2019/03/06,上市,06553P　智邦群益89售01,,06553P
2019/03/06,上市,06554P　微星群益8C售01,,06554P
2019/03/06,上市,06555P　聯發科群益89售02,,06555P
2019/03/06,上市,06556P　大立光群益89售03,,06556P
2019/03/06,上市,06557P　台勝科永豐89售01,,06557P
2019/03/06,上市,06558P　健策永豐89售01,,06558P
2019/03/06,上市,06559P　滬深2X國泰8B售02,,06559P
2019/03/06,上市,06560P　國巨國泰8B售02,,06560P
2019/03/06,上市,06561P　為升元大89售05,,06561P
2019/03/06,上市,06562P　台積電元大89售02,,06562P
2019/03/06,上市,06563P　台積電元大8A售01,,06563P
2019/03/06,上市,06564P　台郡元大89售04,,06564P
2019/03/06,上市,06565P　可成兆豐89售02,,06565P
2019/03/06,上市,06566P　瑞昱兆豐89售02,,06566P
2019/03/06,上市,06567P　台積電兆豐89售02,,06567P
2019/03/06,上市,06568P　聯詠兆豐89售02,,06568P
2019/03/06,上市,06569P　滬深2X凱基89售04,,06569P
2019/03/06,上市,06570P　滬深2X凱基89售05,,06570P
2019/03/06,上市,06571P　滬深2X凱基89售06,,06571P
2019/03/06,上市,06572P　儒鴻凱基89售02,,06572P
2019/03/06,上市,06573P　國巨凱基89售03,,06573P
2019/03/06,上市,06574P　致茂凱基89售02,,06574P
2019/03/06,上市,06575P　大同凱基89售01,,06575P
2019/03/06,上市,06576P　華新元富89售01,,06576P
2019/03/06,上市,06577P　上銀元富89售01,,06577P
2019/03/06,上市,06578P　技嘉元富89售01,,06578P
2019/03/06,上市,06579P　京元電元富89售01,,06579P
2019/03/07,上市,06580P　滬深2X中信89售04,,06580P
2019/03/07,上市,06581P　道瓊指中信89售01,,06581P
2019/03/07,上市,06582P　高鐵中信89售01,,06582P
2019/03/07,上市,06583P　元大金中信8B售01,,06583P
2019/03/07,上市,06584P　S&P正2凱基89售03,,06584P
2019/03/07,上市,06585P　國巨凱基89售04,,06585P
2019/03/07,上市,06586P　晶電凱基89售02,,06586P
2019/03/07,上市,06587P　嘉聯益凱基89售01,,06587P
2019/03/07,上市,06588P　瑞儀凱基89售04,,06588P
2019/03/07,上市,06589P　T50反1群益8C售01,,06589P
2019/03/07,上市,06590P　滬深2X群益8C售01,,06590P
2019/03/07,上市,06591P　遠東新群益89售01,,06591P
2019/03/07,上市,06592P　大立光群益89售04,,06592P
2019/03/07,上市,06593P　台勝科群益89售01,,06593P
2019/03/07,上市,06594P　滬深2X永豐89售03,,06594P
2019/03/07,上市,06595P　大立光永豐89售01,,06595P
2019/03/07,上市,06596P　滬深2X統一89售06,,06596P
2019/03/07,上市,06597P　台積電統一89售09,,06597P
2019/03/07,上市,06598P　可成統一89售02,,06598P
2019/03/07,上市,06599P　瑞儀元富89售01,,06599P
2019/03/07,上市,06600P　美律康和89售01,,06600P
2019/03/07,上市,06601P　上銀兆豐8A售01,,06601P
2019/03/07,上市,06602P　TPK國票8A售01,,06602P
2019/03/07,上市,06603P　世紀鋼國票89售01,,06603P
2019/03/07,上市,06604P　聯電元大89售02,,06604P
2019/03/07,上市,06605P　智易元大89售04,,06605P
2019/03/07,上市,06606P　台表科元大89售05,,06606P
2019/03/07,上市,06607P　台灣50國泰8B售01,,06607P
2019/03/08,上市,06608P　台積電中信89售01,,06608P
2019/03/08,上市,06609P　台積電中信8A售02,,06609P
2019/03/08,上市,06610P　台積電中信8B售01,,06610P
2019/03/08,上市,06611P　力成中信89售02,,06611P
2019/03/08,上市,06612P　臺股指中信8A售05,,06612P
2019/03/08,上市,06613P　大立光群益89售05,,06613P
2019/03/08,上市,06614P　世紀鋼永豐89售01,,06614P
2019/03/08,上市,06615P　華新科統一89售05,,06615P
2019/03/08,上市,06616P　滬深2X元富89售06,,06616P
2019/03/08,上市,06617P　滬深2X元富89售07,,06617P
2019/03/08,上市,06618P　為升凱基89售06,,06618P
2019/03/08,上市,06619P　台積電凱基89售05,,06619P
2019/03/08,上市,06620P　台積電凱基8A售12,,06620P
2019/03/08,上市,06621P　台積電凱基8A售13,,06621P
2019/03/08,上市,06622P　聯發科凱基89售06,,06622P
2019/03/08,上市,06623P　華新科凱基89售03,,06623P
2019/03/08,上市,06624P　大立光凱基89售06,,06624P
2019/03/08,上市,06625P　欣興凱基89售05,,06625P
2019/03/08,上市,06626P　中磊凱基89售02,,06626P
2019/03/08,上市,06627P　鴻海兆豐89售02,,06627P
2019/03/08,上市,06628P　欣興兆豐8A售03,,06628P
2019/03/08,上市,06629P　創意兆豐89售01,,06629P
2019/03/08,上市,06630P　大立光國泰8A售06,,06630P
2019/03/08,上市,06631P　大立光富邦8B售02,,06631P
2019/03/08,上市,06632P　滬深2X元大89售08,,06632P
2019/03/08,上市,06633P　滬深2X元大89售09,,06633P
2019/03/08,上市,06634P　儒鴻元大89售02,,06634P
2019/03/08,上市,06635P　力山元大89售02,,06635P
2019/03/08,上市,06636P　亞德客元大89售02,,06636P
2019/03/08,上市,06637P　南亞科元大89售04,,06637P
2019/03/08,上市,06638P　南亞科元大89售05,,06638P
2019/03/08,上市,06639P　嘉晶元大89售08,,06639P
2019/03/08,上市,06640P　智易元大8C售01,,06640P
2019/03/08,上市,06641P　臺股指元大89售04,,06641P
2019/03/08,上市,06642P　臺股指元大89售05,,06642P
2019/03/11,上市,06643P　玉晶光中信89售02,,06643P
2019/03/11,上市,06644P　臺股指中信8A售06,,06644P
2019/03/11,上市,06645P　滬深2X永豐89售06,,06645P
2019/03/11,上市,06646P　力山永豐89售03,,06646P
2019/03/11,上市,06647P　玉晶光永豐89售01,,06647P
2019/03/11,上市,06648P　臺股指永豐89售01,,06648P
2019/03/11,上市,06649P　滬深2X國票89售04,,06649P
2019/03/11,上市,06650P　滬深2X國票89售05,,06650P
2019/03/11,上市,06651P　滬深2X國票8B售02,,06651P
2019/03/11,上市,06652P　滬深2X國票8C售01,,06652P
2019/03/11,上市,06653P　儒鴻國票89售02,,06653P
2019/03/11,上市,06654P　儒鴻國票89售03,,06654P
2019/03/11,上市,06655P　儒鴻國票8A售01,,06655P
2019/03/11,上市,06656P　力山國票8A售01,,06656P
2019/03/11,上市,06657P　台積電國票89售02,,06657P
2019/03/11,上市,06658P　台積電國票8A售02,,06658P
2019/03/11,上市,06659P　聯發科國票8A售01,,06659P
2019/03/11,上市,06660P　祥碩國票89售01,,06660P
2019/03/11,上市,06661P　滬深2X凱基89售08,,06661P
2019/03/11,上市,06662P　力山凱基8A售02,,06662P
2019/03/11,上市,06663P　國巨凱基8A售03,,06663P
2019/03/11,上市,06664P　智邦凱基89售04,,06664P
2019/03/11,上市,06665P　台光電凱基89售02,,06665P
2019/03/11,上市,06666P　南亞科凱基89售02,,06666P
2019/03/11,上市,06667P　聯發科凱基89售08,,06667P
2019/03/11,上市,06668P　欣興凱基89售07,,06668P
2019/03/11,上市,06669P　台勝科凱基8A售01,,06669P
2019/03/11,上市,06670P　祥碩凱基8A售05,,06670P
2019/03/11,上市,06671P　GIS凱基89售03,,06671P
2019/03/11,上市,06672P　滬深2X群益89售05,,06672P
2019/03/11,上市,06673P　宏達電群益8C售01,,06673P
2019/03/11,上市,06674P　世紀鋼群益89售02,,06674P
2019/03/11,上市,06675P　臻鼎元大89售02,,06675P
2019/03/11,上市,06676P　超眾元大89售03,,06676P
2019/03/11,上市,06677P　台積電元富89售02,,06677P
2019/03/11,上市,06678P　台達電兆豐8A售02,,06678P
2019/03/11,上市,06679P　義隆兆豐8A售01,,06679P
2019/03/11,上市,06680P　華新科兆豐8A售02,,06680P
2019/03/11,上市,06681P　群創兆豐8A售01,,06681P
2019/03/11,上市,06682P　滬深2X富邦8A售02,,06682P
2019/03/12,上市,06683P　FBVIX中信89售05,,06683P
2019/03/12,上市,06684P　美律中信89售02,,06684P
2019/03/12,上市,06685P　華新科中信89售02,,06685P
2019/03/12,上市,06686P　緯創中信8B售01,,06686P
2019/03/12,上市,06687P　為升群益8C售02,,06687P
2019/03/12,上市,06688P　上銀永豐89售02,,06688P
2019/03/12,上市,06689P　鴻海國票89售01,,06689P
2019/03/12,上市,06690P　國巨國票89售05,,06690P
2019/03/12,上市,06691P　聯發科國票89售03,,06691P
2019/03/12,上市,06692P　可成國票89售01,,06692P
2019/03/12,上市,06693P　可成國票89售02,,06693P
2019/03/12,上市,06694P　大立光國票89售03,,06694P
2019/03/12,上市,06695P　易華電國票8A售01,,06695P
2019/03/12,上市,06696P　儒鴻凱基89售04,,06696P
2019/03/12,上市,06697P　上銀凱基89售04,,06697P
2019/03/12,上市,06698P　為升凱基89售08,,06698P
2019/03/12,上市,06699P　大同凱基89售02,,06699P
2019/03/12,上市,06700P　南亞科凱基89售04,,06700P
2019/03/12,上市,06701P　可成凱基89售05,,06701P
2019/03/12,上市,06702P　可成凱基89售06,,06702P
2019/03/12,上市,06703P　華新科凱基89售06,,06703P
2019/03/12,上市,06704P　宏達電凱基89售04,,06704P
2019/03/12,上市,06705P　嘉晶凱基89售03,,06705P
2019/03/12,上市,06706P　禾伸堂凱基89售02,,06706P
2019/03/12,上市,06707P　玉晶光凱基89售02,,06707P
2019/03/12,上市,06708P　台郡凱基89售04,,06708P
2019/03/12,上市,06709P　南茂凱基8A售01,,06709P
2019/03/12,上市,06710P　華新科統一89售08,,06710P
2019/03/12,上市,06711P　玉晶光統一89售03,,06711P
2019/03/12,上市,06712P　台達電元富89售02,,06712P
2019/03/12,上市,06713P　華新科元富89售01,,06713P
2019/03/12,上市,06714P　大立光元富89售05,,06714P
2019/03/12,上市,06715P　健策元富89售02,,06715P
2019/03/12,上市,06716P　康友元富89售06,,06716P
2019/03/12,上市,06717P　台積電永昌89售05,,06717P
2019/03/12,上市,06718P　大立光永昌89售06,,06718P
2019/03/12,上市,06719P　華新科富邦8B售02,,06719P
2019/03/12,上市,06720P　亞德客元大89售03,,06720P
2019/03/12,上市,06721P　亞德客元大89售04,,06721P
2019/03/12,上市,06722P　台積電元大89售08,,06722P
2019/03/12,上市,06723P　台積電元大89售09,,06723P
2019/03/12,上市,06724P　友達元大89售01,,06724P
2019/03/12,上市,06725P　友達元大8A售01,,06725P
2019/03/12,上市,06726P　聯發科元大89售06,,06726P
2019/03/12,上市,06727P　華新科元大89售08,,06727P
2019/03/12,上市,06728P　大立光元大89售10,,06728P
2019/03/12,上市,06729P　大立光元大89售11,,06729P
2019/03/12,上市,06730P　大立光元大89售12,,06730P
2019/03/12,上市,06731P　貿聯元大89售04,,06731P
2019/03/13,上市,06732P　道瓊指中信8A售02,,06732P
2019/03/13,上市,06733P　鴻海凱基89售06,,06733P
2019/03/13,上市,06734P　鴻海凱基89售07,,06734P
2019/03/13,上市,06735P　鴻海凱基89售08,,06735P
2019/03/13,上市,06736P　燿華凱基89售02,,06736P
2019/03/13,上市,06737P　技嘉凱基89售02,,06737P
2019/03/13,上市,06738P　華新科凱基89售07,,06738P
2019/03/13,上市,06739P　瑞昱統一89售01,,06739P
2019/03/13,上市,06740P　華新科元富89售02,,06740P
2019/03/13,上市,06741P　亞德客群益89售01,,06741P
2019/03/13,上市,06742P　大立光群益89售08,,06742P
2019/03/13,上市,06743P　玉晶光群益8C售03,,06743P
2019/03/13,上市,06744P　亞德客國票89售01,,06744P
2019/03/13,上市,06745P　上銀國票8A售01,,06745P
2019/03/13,上市,06746P　智易國票8A售01,,06746P
2019/03/13,上市,06747P　聯發科富邦8B售02,,06747P
2019/03/13,上市,06748P　可成富邦8A售02,,06748P
2019/03/13,上市,06749P　華新科元大89售11,,06749P
2019/03/13,上市,06750P　華新科元大89售12,,06750P
2019/03/14,上市,06751P　儒鴻凱基89售05,,06751P
2019/03/14,上市,06752P　晶電凱基89售05,,06752P
2019/03/14,上市,06753P　亞光凱基89售03,,06753P
2019/03/14,上市,06754P　欣興凱基89售09,,06754P
2019/03/14,上市,06755P　創意凱基89售03,,06755P
2019/03/14,上市,06756P　瑞儀凱基89售05,,06756P
2019/03/14,上市,06757P　和大群益8C售01,,06757P
2019/03/14,上市,06758P　大立光群益89售09,,06758P
2019/03/14,上市,06759P　嘉晶群益8C售01,,06759P
2019/03/14,上市,06760P　臻鼎群益89售02,,06760P
2019/03/14,上市,06761P　大立光統一89售10,,06761P
2019/03/14,上市,06762P　大立光統一89售11,,06762P
2019/03/14,上市,06763P　國巨元富89售02,,06763P
2019/03/14,上市,06764P　國巨元富89售03,,06764P
2019/03/14,上市,06765P　華新科元富89售03,,06765P
2019/03/14,上市,06766P　A50正2國票8A售01,,06766P
2019/03/14,上市,06767P　國巨國票8A售02,,06767P
2019/03/14,上市,06768P　智邦國票89售02,,06768P
2019/03/14,上市,06769P　義隆國票8A售01,,06769P
2019/03/14,上市,06770P　台灣50永豐89售01,,06770P
2019/03/14,上市,06771P　華通永豐89售01,,06771P
2019/03/14,上市,06772P　晶電永豐89售01,,06772P
2019/03/14,上市,06773P　創意永豐89售01,,06773P
2019/03/14,上市,06774P　TPK永豐89售02,,06774P
2019/03/14,上市,06775P　儒鴻元大89售03,,06775P
2019/03/14,上市,06776P　儒鴻元大89售04,,06776P
2019/03/14,上市,06777P　為升元大89售09,,06777P
2019/03/14,上市,06778P　華新科元大89售14,,06778P
2019/03/14,上市,06779P　華新科元大89售15,,06779P
2019/03/14,上市,06780P　大立光元大89售13,,06780P
2019/03/14,上市,06781P　大立光元大89售14,,06781P
2019/03/14,上市,06782P　大立光元大89售15,,06782P
2019/03/14,上市,06783P　台勝科元大89售01,,06783P
2019/03/15,上市,06784P　滬深2X中信89售06,,06784P
2019/03/15,上市,06785P　A50正2中信8C售01,,06785P
2019/03/15,上市,06786P　大立光中信8B售03,,06786P
2019/03/15,上市,06787P　滬深2X凱基89售11,,06787P
2019/03/15,上市,06788P　S&P正2凱基89售05,,06788P
2019/03/15,上市,06789P　台積電凱基89售08,,06789P
2019/03/15,上市,06790P　台積電凱基89售09,,06790P
2019/03/15,上市,06791P　旺宏凱基8A售03,,06791P
2019/03/15,上市,06792P　大同凱基89售03,,06792P
2019/03/15,上市,06793P　聯發科凱基89售12,,06793P
2019/03/15,上市,06794P　大立光凱基89售08,,06794P
2019/03/15,上市,06795P　大立光凱基89售11,,06795P
2019/03/15,上市,06796P　大立光凱基8A售01,,06796P
2019/03/15,上市,06797P　亞光凱基89售04,,06797P
2019/03/15,上市,06798P　矽創凱基89售01,,06798P
2019/03/15,上市,06799P　健策群益89售01,,06799P
2019/03/15,上市,06800P　鴻海永豐89售01,,06800P
2019/03/15,上市,06801P　國巨永豐89售02,,06801P
2019/03/15,上市,06802P　大立光永豐89售02,,06802P
2019/03/15,上市,06803P　技嘉元大89售01,,06803P
2019/03/15,上市,06804P　華新科元大89售18,,06804P
2019/03/15,上市,06805P　華新科元大89售19,,06805P
2019/03/15,上市,06806P　大立光國泰8A售07,,06806P
2019/03/15,上市,06807P　和大統一89售02,,06807P
2019/03/15,上市,06808P　華新科元富89售04,,06808P
2019/03/18,上市,06809P　康友中信89售03,,06809P
2019/03/18,上市,06810P　華新凱基89售02,,06810P
2019/03/18,上市,06811P　大立光凱基89售12,,06811P
2019/03/18,上市,06812P　景碩凱基89售01,,06812P
2019/03/18,上市,06813P　隆達凱基89售01,,06813P
2019/03/18,上市,06814P　日月光凱基89售03,,06814P
2019/03/18,上市,06815P　麗豐凱基89售02,,06815P
2019/03/18,上市,06816P　聯茂凱基89售01,,06816P
2019/03/18,上市,06817P　台積電永豐89售01,,06817P
2019/03/18,上市,06818P　宏達電永豐89售02,,06818P
2019/03/18,上市,06819P　GIS永豐89售02,,06819P
2019/03/18,上市,06820P　大立光統一8A售03,,06820P
2019/03/18,上市,06821P　台光電元大89售01,,06821P
2019/03/18,上市,06822P　奇力新元大89售05,,06822P
2019/03/18,上市,06823P　華新科元大89售20,,06823P
2019/03/18,上市,06824P　欣興元大89售09,,06824P
2019/03/18,上市,06825P　欣興元大89售10,,06825P
2019/03/18,上市,06826P　儒鴻富邦89售02,,06826P
2019/03/19,上市,06827P　臺股指兆豐89售02,,06827P
2019/03/19,上市,06828P　臺股指兆豐89售03,,06828P
2019/03/19,上市,06829P　儒鴻中信89售02,,06829P
2019/03/19,上市,06830P　亞光中信8B售02,,06830P
2019/03/19,上市,06831P　臺股指日盛89售02,,06831P
2019/03/19,上市,06832P　臺股指日盛89售03,,06832P
2019/03/19,上市,06833P　臺股指日盛89售04,,06833P
2019/03/19,上市,06834P　臺股指日盛89售05,,06834P
2019/03/19,上市,06835P　臺股指日盛89售06,,06835P
2019/03/19,上市,06836P　臺股指日盛89售07,,06836P
2019/03/19,上市,06837P　臺股指日盛89售08,,06837P
2019/03/19,上市,06838P　滬深2X凱基89售13,,06838P
2019/03/19,上市,06839P　遠東新凱基89售02,,06839P
2019/03/19,上市,06840P　儒鴻凱基89售09,,06840P
2019/03/19,上市,06841P　榮成凱基89售02,,06841P
2019/03/19,上市,06842P　臺股指凱基89售05,,06842P
2019/03/19,上市,06843P　臺股指凱基89售06,,06843P
2019/03/19,上市,06844P　臺股指凱基89售07,,06844P
2019/03/19,上市,06845P　臺股指凱基89售08,,06845P
2019/03/19,上市,06846P　臺股指凱基89售09,,06846P
2019/03/19,上市,06847P　臺股指凱基89售10,,06847P
2019/03/19,上市,06848P　臺股指凱基89售11,,06848P
2019/03/19,上市,06849P　和大元大89售01,,06849P
2019/03/19,上市,06850P　上銀元大89售12,,06850P
2019/03/19,上市,06851P　華新科元大89售24,,06851P
